[ 2026-03-29 14:13:40 | node_27 | INFO ] 🧩 Model added for round 93 (7/11) from ['node_31']
[ 2026-03-29 14:31:34 | node_16 | INFO ] 🧩 Model added for round 97 (7/8) from ['node_13']
[ 2026-03-29 14:31:34 | node_43 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:31:34 | node_43 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:31:34 | node_41 | INFO ] 📤 Sending model to 2 direct neighbors: ['node_32', 'node_40']
[ 2026-03-29 14:31:34 | node_43 | INFO ] ✅ [FORCE] Local model added for round 97. (9/11)
[ 2026-03-29 14:31:35 | node_44 | INFO ] 🧩 Model added for round 97 (9/10) from ['node_28']
[ 2026-03-29 14:31:35 | node_17 | INFO ] 🧩 Model added for round 97 (8/9) from ['node_13']
[ 2026-03-29 14:31:36 | node_47 | INFO ] 🧩 Model added for round 97 (4/7) from ['node_28']
[ 2026-03-29 14:31:36 | node_17 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_1', 'node_5', 'node_6', 'node_13', 'node_20', 'node_26', 'node_47']
[ 2026-03-29 14:31:36 | node_21 | INFO ] 🧩 Model added for round 97 (9/10) from ['node_13']
[ 2026-03-29 14:31:36 | node_21 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_13', 'node_16', 'node_19', 'node_25', 'node_26', 'node_29', 'node_37', 'node_46']
[ 2026-03-29 14:31:37 | node | INFO ] 🧩 Model added for round 97 (7/9) from ['node_17']
[ 2026-03-29 14:31:37 | node | INFO ] 🧩 Model added for round 97 (8/9) from ['node_21']
[ 2026-03-29 14:31:37 | node_46 | INFO ] 📤 Sending model to 10 direct neighbors: ['node_3', 'node_13', 'node_21', 'node_24', 'node_29', 'node_30', 'node_31', 'node_33', 'node_34', 'node_48']
[ 2026-03-29 14:31:37 | node_3 | INFO ] 🧩 Model added for round 97 (7/8) from ['node_46']
[ 2026-03-29 14:31:38 | node_27 | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:31:38 | node_27 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:31:38 | node_13 | INFO ] 🧩 Model added for round 97 (11/16) from ['node_21']
[ 2026-03-29 14:31:38 | node_1 | INFO ] 🧩 Model added for round 97 (7/7) from ['node_17']
[ 2026-03-29 14:31:38 | node_25 | INFO ] 🧩 Model added for round 97 (5/6) from ['node_13']
[ 2026-03-29 14:31:38 | node_27 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1381072998046875, 'test_acc': 0.9800000190734863, 'test_precision': 0.9739011526107788, 'test_recall': 0.9746296405792236, 'test_f1': 0.9739502668380737, 'communication_cost': 37633960}
[ 2026-03-29 14:31:38 | node_27 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:31:38 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:38 | node_20 | INFO ] 🎉 Round 97 of 100 finished.
[ 2026-03-29 14:31:38 | node_20 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:31:39 | node_20 | INFO ] ♻️ Proactively processing 11 early models for round 97.
[ 2026-03-29 14:31:39 | node_20 | INFO ] 🧩 Model added for round 97 (1/14) from ['node_6']
[ 2026-03-29 14:31:39 | node_20 | INFO ] 🧩 Model added for round 97 (2/14) from ['node_45']
[ 2026-03-29 14:31:39 | node_20 | INFO ] 🧩 Model added for round 97 (3/14) from ['node_47']
[ 2026-03-29 14:31:39 | node_20 | INFO ] 🧩 Model added for round 97 (4/14) from ['node_38']
[ 2026-03-29 14:31:39 | node_20 | INFO ] 🧩 Model added for round 97 (5/14) from ['node_30']
[ 2026-03-29 14:31:39 | node_20 | INFO ] 🧩 Model added for round 97 (6/14) from ['node_2']
[ 2026-03-29 14:31:39 | node_20 | INFO ] 🧩 Model added for round 97 (7/14) from ['node_36']
[ 2026-03-29 14:31:39 | node_20 | INFO ] 🧩 Model added for round 97 (8/14) from ['node_11']
[ 2026-03-29 14:31:39 | node_20 | INFO ] 🧩 Model added for round 97 (9/14) from ['node_15']
[ 2026-03-29 14:31:39 | node_20 | INFO ] 🧩 Model added for round 97 (10/14) from ['node_8']
[ 2026-03-29 14:31:39 | node_20 | INFO ] 🧩 Model added for round 97 (11/14) from ['node_13']
[ 2026-03-29 14:31:39 | node_20 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:31:39 | node_28 | INFO ] 🧩 Model added for round 97 (9/11) from ['node_13']
[ 2026-03-29 14:31:39 | node_13 | INFO ] 🧩 Model added for round 97 (12/16) from ['node_46']
[ 2026-03-29 14:31:39 | node_5 | INFO ] 🧩 Model added for round 97 (7/7) from ['node_17']
[ 2026-03-29 14:31:39 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:39 | node_20 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:31:39 | node_20 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:31:39 | node_43 | INFO ] 📤 Sending model to 10 direct neighbors: ['node_4', 'node_6', 'node_10', 'node_13', 'node_14', 'node_15', 'node_19', 'node_35', 'node_48', 'node_49']
[ 2026-03-29 14:31:39 | node_5 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:39 | node_20 | INFO ] ✅ [FORCE] Local model added for round 97. (12/14)
[ 2026-03-29 14:31:40 | node_5 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:40 | node_4 | INFO ] 🧩 Model added for round 97 (6/6) from ['node_43']
[ 2026-03-29 14:31:40 | node_6 | INFO ] 🧩 Model added for round 97 (4/7) from ['node_17']
[ 2026-03-29 14:31:40 | node_16 | INFO ] 🧩 Model added for round 97 (8/8) from ['node_21']
[ 2026-03-29 14:31:41 | node_31 | INFO ] 🧩 Model added for round 97 (7/9) from ['node_13']
[ 2026-03-29 14:31:41 | node_21 | INFO ] 🧩 Model added for round 97 (10/10) from ['node_46']
[ 2026-03-29 14:31:41 | node_6 | INFO ] 🧩 Model added for round 97 (5/7) from ['node_43']
[ 2026-03-29 14:31:41 | node_13 | INFO ] 🧩 Model added for round 97 (13/16) from ['node_17']
[ 2026-03-29 14:31:41 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:41 | node_16 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:42 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:42 | node_19 | INFO ] 🧩 Model added for round 97 (10/11) from ['node_21']
[ 2026-03-29 14:31:42 | node_27 | INFO ] 🎉 Round 97 of 100 finished.
[ 2026-03-29 14:31:42 | node_27 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:31:42 | node_27 | INFO ] ♻️ Proactively processing 9 early models for round 97.
[ 2026-03-29 14:31:42 | node_16 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:42 | node_27 | INFO ] 🧩 Model added for round 97 (1/11) from ['node_14']
[ 2026-03-29 14:31:42 | node_27 | INFO ] 🧩 Model added for round 97 (2/11) from ['node_3']
[ 2026-03-29 14:31:42 | node_27 | INFO ] 🧩 Model added for round 97 (3/11) from ['node_45']
[ 2026-03-29 14:31:42 | node_27 | INFO ] 🧩 Model added for round 97 (4/11) from ['node_47']
[ 2026-03-29 14:31:42 | node_27 | INFO ] 🧩 Model added for round 97 (5/11) from ['node_2']
[ 2026-03-29 14:31:42 | node_27 | INFO ] 🧩 Model added for round 97 (6/11) from ['node_31']
[ 2026-03-29 14:31:42 | node_27 | INFO ] 🧩 Model added for round 97 (7/11) from ['node_49']
[ 2026-03-29 14:31:42 | node_27 | INFO ] 🧩 Model added for round 97 (8/11) from ['node_36']
[ 2026-03-29 14:31:42 | node_27 | INFO ] 🧩 Model added for round 97 (9/11) from ['node_24']
[ 2026-03-29 14:31:42 | node_27 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:31:43 | node_33 | INFO ] 🧩 Model added for round 97 (11/13) from ['node_13']
[ 2026-03-29 14:31:43 | node_10 | INFO ] 🧩 Model added for round 97 (7/8) from ['node_43']
[ 2026-03-29 14:31:43 | node_24 | INFO ] 🧩 Model added for round 97 (7/9) from ['node_46']
[ 2026-03-29 14:31:43 | node_27 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:31:43 | node_25 | INFO ] 🧩 Model added for round 97 (6/6) from ['node_21']
[ 2026-03-29 14:31:43 | node_27 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:31:43 | node_27 | INFO ] ✅ [FORCE] Local model added for round 97. (10/11)
[ 2026-03-29 14:31:43 | node_20 | INFO ] 🧩 Model added for round 97 (13/14) from ['node_17']
[ 2026-03-29 14:31:44 | node_25 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:44 | node_25 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:44 | node_13 | INFO ] 🧩 Model added for round 97 (14/16) from ['node_43']
[ 2026-03-29 14:31:44 | node_20 | INFO ] 📤 Sending model to 13 direct neighbors: ['node_2', 'node_6', 'node_8', 'node_11', 'node_13', 'node_15', 'node_17', 'node_27', 'node_30', 'node_36', 'node_38', 'node_45', 'node_47']
[ 2026-03-29 14:31:45 | node_43 | INFO ] 🧩 Model added for round 97 (10/11) from ['node_13']
[ 2026-03-29 14:31:45 | node_26 | INFO ] 🧩 Model added for round 97 (7/8) from ['node_21']
[ 2026-03-29 14:31:45 | node_29 | INFO ] 🧩 Model added for round 97 (9/10) from ['node_46']
[ 2026-03-29 14:31:45 | node_26 | INFO ] 🧩 Model added for round 97 (8/8) from ['node_17']
[ 2026-03-29 14:31:45 | node_2 | INFO ] 🧩 Model added for round 97 (7/8) from ['node_20']
[ 2026-03-29 14:31:46 | node_29 | INFO ] 🧩 Model added for round 97 (10/10) from ['node_21']
[ 2026-03-29 14:31:46 | node_46 | INFO ] 🧩 Model added for round 97 (10/11) from ['node_13']
[ 2026-03-29 14:31:46 | node_30 | INFO ] 🧩 Model added for round 97 (8/9) from ['node_46']
[ 2026-03-29 14:31:47 | node_6 | INFO ] 🧩 Model added for round 97 (6/7) from ['node_20']
[ 2026-03-29 14:31:47 | node_47 | INFO ] 🧩 Model added for round 97 (5/7) from ['node_17']
[ 2026-03-29 14:31:47 | node_14 | INFO ] 🧩 Model added for round 97 (6/7) from ['node_43']
[ 2026-03-29 14:31:47 | node_29 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:47 | node_26 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:48 | node_37 | INFO ] 🧩 Model added for round 97 (6/6) from ['node_21']
[ 2026-03-29 14:31:48 | node_26 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:48 | node_31 | INFO ] 🧩 Model added for round 97 (8/9) from ['node_46']
[ 2026-03-29 14:31:48 | node_29 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:48 | node_48 | INFO ] 🧩 Model added for round 97 (7/10) from ['node_13']
[ 2026-03-29 14:31:48 | node_27 | INFO ] 📤 Sending model to 10 direct neighbors: ['node_2', 'node_3', 'node_14', 'node_20', 'node_24', 'node_31', 'node_36', 'node_45', 'node_47', 'node_49']
[ 2026-03-29 14:31:48 | node_8 | INFO ] 🧩 Model added for round 97 (8/8) from ['node_20']
[ 2026-03-29 14:31:49 | node_15 | INFO ] 🧩 Model added for round 97 (7/8) from ['node_43']
[ 2026-03-29 14:31:49 | node_46 | INFO ] 🧩 Model added for round 97 (11/11) from ['node_21']
[ 2026-03-29 14:31:49 | node_2 | INFO ] 🧩 Model added for round 97 (8/8) from ['node_27']
[ 2026-03-29 14:31:49 | node_33 | INFO ] 🧩 Model added for round 97 (12/13) from ['node_46']
[ 2026-03-29 14:31:50 | node_11 | INFO ] 🧩 Model added for round 97 (10/10) from ['node_20']
[ 2026-03-29 14:31:50 | node_19 | INFO ] 🧩 Model added for round 97 (11/11) from ['node_43']
[ 2026-03-29 14:31:50 | node_37 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:50 | node_8 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:50 | node_19 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:50 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:50 | node_11 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:51 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:51 | node_37 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:51 | node_8 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:51 | node_3 | INFO ] 🧩 Model added for round 97 (8/8) from ['node_27']
[ 2026-03-29 14:31:51 | node_11 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:51 | node_13 | INFO ] 🧩 Model added for round 97 (15/16) from ['node_20']
[ 2026-03-29 14:31:52 | node_19 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:52 | node_34 | INFO ] 🧩 Model added for round 97 (9/9) from ['node_46']
[ 2026-03-29 14:31:53 | node_48 | INFO ] 🧩 Model added for round 97 (8/10) from ['node_43']
[ 2026-03-29 14:31:53 | node_14 | INFO ] 🧩 Model added for round 97 (7/7) from ['node_27']
[ 2026-03-29 14:31:53 | node_48 | INFO ] 🧩 Model added for round 97 (9/10) from ['node_46']
[ 2026-03-29 14:31:53 | node_21 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:53 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:53 | node_14 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:53 | node_34 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:53 | node_15 | INFO ] 🧩 Model added for round 97 (8/8) from ['node_20']
[ 2026-03-29 14:31:54 | node_20 | INFO ] 🧩 Model added for round 97 (14/14) from ['node_27']
[ 2026-03-29 14:31:54 | node_14 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:54 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:54 | node_34 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:54 | node_21 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:55 | node_49 | INFO ] 🧩 Model added for round 97 (11/12) from ['node_43']
[ 2026-03-29 14:31:55 | node_17 | INFO ] 🧩 Model added for round 97 (9/9) from ['node_20']
[ 2026-03-29 14:31:56 | node_24 | INFO ] 🧩 Model added for round 97 (8/9) from ['node_27']
[ 2026-03-29 14:31:57 | node_15 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:57 | node_27 | INFO ] 🧩 Model added for round 97 (11/11) from ['node_20']
[ 2026-03-29 14:31:57 | node_46 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:57 | node_17 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:31:57 | node_15 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:58 | node_46 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:58 | node_31 | INFO ] 🧩 Model added for round 97 (9/9) from ['node_27']
[ 2026-03-29 14:31:58 | node_17 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:31:59 | node_30 | INFO ] 🧩 Model added for round 97 (9/9) from ['node_20']
[ 2026-03-29 14:31:59 | node_36 | INFO ] 🧩 Model added for round 97 (8/9) from ['node_27']
[ 2026-03-29 14:32:00 | node_31 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:32:01 | node_45 | INFO ] 🧩 Model added for round 97 (8/9) from ['node_27']
[ 2026-03-29 14:32:01 | node_36 | INFO ] 🧩 Model added for round 97 (9/9) from ['node_20']
[ 2026-03-29 14:32:01 | node_30 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:32:01 | node_31 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:32:02 | node_30 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:32:03 | node_38 | INFO ] 🧩 Model added for round 97 (9/10) from ['node_20']
[ 2026-03-29 14:32:03 | node_47 | INFO ] 🧩 Model added for round 97 (6/7) from ['node_27']
[ 2026-03-29 14:32:03 | node_36 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:32:04 | node_36 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:32:05 | node_49 | INFO ] 🧩 Model added for round 97 (12/12) from ['node_27']
[ 2026-03-29 14:32:05 | node_45 | INFO ] 🧩 Model added for round 97 (9/9) from ['node_20']
[ 2026-03-29 14:32:06 | node_47 | INFO ] 🧩 Model added for round 97 (7/7) from ['node_20']
[ 2026-03-29 14:32:07 | node_47 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:32:07 | node_27 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:32:07 | node_45 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:32:07 | node_49 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:32:07 | node_20 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:32:08 | node_47 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:32:08 | node_45 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:32:09 | node_49 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:32:09 | node_27 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:32:09 | node_20 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:32:58 | node_22 | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:32:58 | node_22 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:32:58 | node_22 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.19422593712806702, 'test_acc': 0.9700000286102295, 'test_precision': 0.9679734706878662, 'test_recall': 0.969031810760498, 'test_f1': 0.9678640961647034, 'communication_cost': 30107168}
[ 2026-03-29 14:32:58 | node_22 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:33:01 | node_18 | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:33:01 | node_18 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:33:01 | node_18 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.2882726192474365, 'test_acc': 0.9700000286102295, 'test_precision': 0.9693311452865601, 'test_recall': 0.9661898612976074, 'test_f1': 0.9671875238418579, 'communication_cost': 18816980}
[ 2026-03-29 14:33:02 | node_18 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:33:02 | node_22 | INFO ] 🎉 Round 97 of 100 finished.
[ 2026-03-29 14:33:02 | node_22 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:33:02 | node_22 | INFO ] ♻️ Proactively processing 8 early models for round 97.
[ 2026-03-29 14:33:02 | node_22 | INFO ] 🧩 Model added for round 97 (1/9) from ['node']
[ 2026-03-29 14:33:02 | node_22 | INFO ] 🧩 Model added for round 97 (2/9) from ['node_6']
[ 2026-03-29 14:33:02 | node_22 | INFO ] 🧩 Model added for round 97 (3/9) from ['node_48']
[ 2026-03-29 14:33:02 | node_22 | INFO ] 🧩 Model added for round 97 (4/9) from ['node_7']
[ 2026-03-29 14:33:02 | node_22 | INFO ] 🧩 Model added for round 97 (5/9) from ['node_33']
[ 2026-03-29 14:33:02 | node_22 | INFO ] 🧩 Model added for round 97 (6/9) from ['node_24']
[ 2026-03-29 14:33:02 | node_22 | INFO ] 🧩 Model added for round 97 (7/9) from ['node_28']
[ 2026-03-29 14:33:02 | node_22 | INFO ] 🧩 Model added for round 97 (8/9) from ['node_13']
[ 2026-03-29 14:33:02 | node_22 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:33:03 | node_22 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:33:03 | node_22 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:33:03 | node_22 | INFO ] ✅ [FORCE] Local model added for round 97. (9/9)
[ 2026-03-29 14:33:04 | node_18 | INFO ] 🎉 Round 98 of 100 finished.
[ 2026-03-29 14:33:04 | node_18 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:33:05 | node_18 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:33:05 | node_18 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:33:05 | node_18 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:33:05 | node_18 | INFO ] ✅ [FORCE] Local model added for round 98. (1/6)
[ 2026-03-29 14:33:07 | node_35 | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:33:07 | node_35 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:33:08 | node_35 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.0802130475640297, 'test_acc': 0.9900000095367432, 'test_precision': 0.9878677129745483, 'test_recall': 0.9899510145187378, 'test_f1': 0.9885860681533813, 'communication_cost': 30107168}
[ 2026-03-29 14:33:08 | node_35 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:33:08 | node_22 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_6', 'node_7', 'node_13', 'node_24', 'node_28', 'node_33', 'node_48']
[ 2026-03-29 14:33:09 | node | INFO ] 🧩 Model added for round 97 (9/9) from ['node_22']
[ 2026-03-29 14:33:09 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:33:10 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:33:10 | node_18 | INFO ] 📤 Sending model to 5 direct neighbors: ['node_2', 'node_11', 'node_30', 'node_40', 'node_48']
[ 2026-03-29 14:33:10 | node_6 | INFO ] 🧩 Model added for round 97 (7/7) from ['node_22']
[ 2026-03-29 14:33:11 | node_35 | INFO ] 🎉 Round 97 of 100 finished.
[ 2026-03-29 14:33:11 | node_35 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
